RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male
272,15619955,9.01643088996776,0.21621621621621623,3,0.39991520062986535,3,1,0,48559.19,1,1,0,1
273,15796505,9.325532029819291,0.21621621621621623,1,0.5950511221508302,2,1,1,186339.74,0,1,0,0
274,15725166,8.908538705945451,0.16216216216216217,8,0.0,2,1,0,33159.37,0,0,0,1
275,15800116,8.929490191169075,0.13513513513513514,4,0.580336980644213,1,0,1,93883.53,0,1,0,1
276,15758685,8.904336564422959,0.25675675675675674,7,0.0,2,1,1,110899.3,0,0,1,0
277,15694456,9.109766915626984,0.5945945945945946,3,0.0,1,1,1,11199.04,1,0,0,1
278,15767339,9.193347427571483,0.47297297297297297,10,0.0,2,1,0,189992.97,0,0,0,0
279,15683562,8.644585471747908,0.22972972972972974,6,0.3349043430342575,1,0,1,164255.69,0,0,0,1
280,15782210,8.93784332063404,0.3783783783783784,1,0.0,1,1,0,152167.79,1,0,0,1
281,15668893,9.213025029190485,0.28378378378378377,8,0.0,2,1,1,33949.67,0,0,0,1
282,15669169,9.185452750071136,0.14864864864864866,10,0.0,2,1,1,68143.93,0,0,1,1
283,15643024,7.824294185879079,0.22972972972972974,4,0.5528895018690657,1,1,1,47251.79,1,1,0,1
284,15699389,9.310175012275655,0.32432432432432434,7,0.4714053821613389,1,1,1,25885.72,0,0,0,1
285,15708608,9.279308063747944,0.05405405405405406,8,0.6942499243417916,2,0,1,192633.85,0,0,0,0
286,15626144,8.772053214638595,0.2972972972972973,7,0.4512145150248055,2,1,0,34577.36,0,0,0,1
287,15573112,8.443687733567566,0.14864864864864866,5,0.4141413750897825,1,1,0,161229.84,0,0,1,1
288,15790678,7.802453753539423,0.1891891891891892,8,0.4743889441326556,1,1,0,100816.29,0,0,0,0
289,15727556,9.061309792166986,0.10810810810810811,5,0.6628105060504845,1,1,1,181694.44,0,0,1,0
290,15697307,8.377718728240055,0.21621621621621623,10,0.0,2,1,0,79078.91,0,0,1,1
291,15652266,8.891706282839353,0.32432432432432434,9,0.25200271552485715,1,0,1,137316.32,0,1,0,1
292,15607098,9.073472638702365,0.3108108108108108,5,0.376731325455686,2,1,0,194926.86,0,0,1,0
293,15655774,8.353904731876806,0.12162162162162163,7,0.0,2,1,0,51285.49,0,0,0,1
294,15590241,9.085602964160698,0.21621621621621623,9,0.44967365036537343,1,0,0,150401.53,1,0,1,0
295,15785819,8.79796785031895,0.2702702702702703,3,0.0,2,1,1,112491.96,0,0,0,1
296,15723654,9.177544478619444,0.0945945945945946,2,0.5416674554995615,1,1,0,73656.38,0,0,0,1
297,15774510,8.93784332063404,0.17567567567567569,4,0.4988848659629095,1,1,1,106636.89,0,0,0,0
298,15684173,8.823730714361636,0.35135135135135137,7,0.0,3,1,0,155853.52,1,0,1,0
299,15650068,7.994788272140553,0.5405405405405406,0,0.5943341776734928,1,1,1,162599.51,0,0,0,1
300,15811490,8.558989894493099,0.20270270270270271,5,0.0,2,1,1,103737.82,0,0,0,1
301,15803976,8.85359850256564,0.17567567567567569,10,0.0,2,1,0,160990.27,0,0,0,0
302,15682541,8.50864173023001,0.24324324324324326,6,0.5273524003311464,1,0,0,15462.84,0,0,1,0
303,15695699,8.823730714361636,0.22972972972972974,8,0.0,2,1,0,10334.05,0,0,0,1
304,15624188,8.929490191169075,0.20270270270270271,6,0.0,2,1,1,190686.16,0,0,0,0
305,15812191,8.208082453158825,0.20270270270270271,4,0.4706408486409761,1,0,0,94440.45,0,0,0,1
306,15636673,8.73726037221036,0.17567567567567569,1,0.4753590989871625,1,1,1,28257.63,0,0,0,1
307,15594898,9.008222937420152,0.33783783783783783,2,0.0,1,1,1,170034.95,1,0,0,1
308,15660211,8.568080703126334,0.22972972972972974,7,0.6251434197845029,2,1,0,31824.29,0,1,0,1
309,15773972,8.499423259599258,0.43243243243243246,4,0.5464548175715487,1,1,0,127166.49,1,0,0,1
310,15746726,7.594363318174859,0.17567567567567569,8,0.3124722471980556,1,1,0,44937.01,0,1,0,1
311,15712287,8.67126646028684,0.8378378378378378,4,0.0,2,1,1,188603.07,0,0,0,0
312,15702919,8.999999999999998,0.16216216216216217,6,0.2537660609532739,1,1,0,145111.37,0,1,0,1
313,15674398,8.626706236691351,0.2702702702702703,3,0.0,2,0,0,171463.83,0,0,0,1
314,15797960,9.30632783208048,0.5540540540540541,0,0.5392481465283374,1,1,0,182822.5,0,1,0,0
315,15631868,9.061309792166986,0.24324324324324326,2,0.6130155873247182,1,1,1,87213.33,0,0,1,1
316,15581539,7.796974500505972,0.25675675675675674,3,0.0,2,0,0,57175.32,0,0,1,1
317,15662736,8.237661384280925,0.4189189189189189,2,0.5861733742173963,1,1,0,120540.83,1,0,0,1
318,15666252,8.904336564422959,0.32432432432432434,9,0.0,2,1,1,28714.34,0,0,1,1
319,15677512,8.563537711445838,0.05405405405405406,3,0.0,1,1,0,85426.28,0,0,1,0
320,15626114,7.541986732174344,0.08108108108108109,4,0.3815961691856642,1,1,0,46170.75,0,0,0,1
321,15810834,8.067143230122717,0.527027027027027,2,0.5817713877375471,1,1,1,64448.36,0,0,1,0
322,15678910,8.793659344316357,0.16216216216216217,8,0.5637418363766739,1,1,1,16278.97,0,0,0,0
323,15694408,9.081563122381262,0.2972972972972973,1,0.5551672792726322,1,1,0,182855.42,1,0,0,1
324,15585215,9.137797144320912,0.17567567567567569,4,0.0,2,0,0,50404.72,0,0,0,0
325,15682757,9.020529268209403,0.16216216216216217,3,0.0,2,1,0,107640.25,0,0,0,1
326,15736601,8.946180865879617,0.22972972972972974,4,0.5756475467788535,1,1,0,134132.65,0,0,0,1
327,15601848,8.40611799196616,0.22972972972972974,2,0.0,2,1,0,103480.69,0,0,0,1
328,15736008,8.63565510849861,0.3783783783783784,9,0.3803985514596783,1,1,0,108761.05,1,0,0,0
329,15669064,8.754691361801425,0.22972972972972974,1,0.5773210150782734,1,1,1,179012.3,0,1,0,1
330,15624528,8.724141342909673,0.10810810810810811,7,0.4633121758718849,2,1,1,95145.14,0,1,0,1
331,15598493,8.68896297153722,0.43243243243243246,7,0.0,2,0,1,72143.44,0,0,0,1
332,15601274,8.73726037221036,0.2972972972972973,1,0.5839106626917726,1,1,0,19162.89,0,0,1,0
333,15702669,8.719759553451878,0.35135135135135137,2,0.4664387839700175,2,0,1,144680.18,0,1,0,1
334,15728669,8.358678392762462,0.16216216216216217,8,0.4464514257561706,1,1,0,177772.03,1,1,0,0
335,15742668,8.554437239434941,0.25675675675675674,6,0.43152727866521423,1,1,0,5597.94,0,0,1,0
336,15697441,7.856828007847996,0.14864864864864866,7,0.7258875107419113,1,1,0,116828.51,1,0,0,1
337,15740476,8.702188201949959,0.1891891891891892,3,0.6015340332004918,2,0,1,174652.51,0,1,0,0
338,15648064,8.657946521559833,0.20270270270270271,2,0.0,2,1,0,2010.98,0,0,0,1
339,15636624,9.302477468450228,0.28378378378378377,5,0.6587221528868554,1,1,0,14109.85,1,0,1,0
340,15807923,8.946180865879617,0.28378378378378377,10,0.45955435531613653,1,1,0,43527.4,1,1,0,0
341,15745844,8.626706236691351,0.2972972972972973,6,0.5161557427559532,2,0,1,86099.23,1,1,0,0
342,15786170,8.702188201949959,0.17567567567567569,4,0.47167461498012997,1,0,0,161574.19,0,0,0,1
343,15681081,8.168309170303784,0.3918918918918919,5,0.0,2,1,1,38970.14,0,0,1,0
344,15684484,8.15830510742128,0.05405405405405406,8,0.0,2,0,0,127587.22,0,0,0,1
345,15785869,8.954502899390718,0.0945945945945946,7,0.0,2,1,0,30380.12,0,0,0,0
346,15763859,9.435387960633067,0.33783783783783783,7,0.0,2,1,0,90908.95,0,0,0,0
347,15658935,8.572618882313394,0.21621621621621623,9,0.42621707482906707,2,1,0,138275.01,0,1,0,0
348,15747358,8.631182992158436,0.5540540540540541,3,0.678886674665399,1,1,1,32171.79,0,1,0,1
349,15735203,8.68012373555622,0.1891891891891892,1,0.4564038331260314,1,1,1,126143.23,0,1,0,0
350,15576256,8.349125609133615,0.28378378378378377,5,0.0,2,1,1,129892.93,0,0,0,1
351,15659420,8.702188201949959,0.1891891891891892,3,0.4288359070409823,2,1,1,102416.84,0,0,1,1
352,15593365,9.133803351354011,0.28378378378378377,2,0.32392885095299057,1,1,1,18719.67,0,0,1,1
353,15777352,8.281635498845707,0.1891891891891892,7,0.6751729357525201,1,1,0,61936.22,0,0,1,0
354,15812007,8.750340122833272,0.0945945945945946,6,0.0,2,1,1,78358.94,0,0,1,1
355,15625461,8.494806516018663,0.36486486486486486,1,0.7486784375281613,2,1,1,147224.27,0,0,0,0
356,15739438,8.138223044397703,0.16216216216216217,0,0.0,2,1,0,160979.66,0,0,0,1
357,15611759,9.472682371859094,0.527027027027027,8,0.5052900163568403,2,1,1,132298.49,0,0,1,0
358,15661629,8.051747881199377,0.21621621621621623,9,0.5039348446215752,1,1,0,174248.52,1,0,1,1
359,15633950,9.03280211228081,0.3108108108108108,1,0.4063830856584042,1,1,1,123547.28,0,0,0,1
360,15592386,8.041451517178118,0.5405405405405406,3,0.0,2,0,1,32790.02,0,0,0,1
361,15803716,8.904336564422959,0.13513513513513514,3,0.0,2,0,1,181543.67,0,0,1,1
362,15696674,8.631182992158436,0.36486486486486486,2,0.6012119502384414,1,0,1,2319.96,1,1,0,0
363,15706365,8.65349742184445,0.43243243243243246,9,0.40867417523983546,1,1,1,189543.19,0,0,0,0
364,15745088,7.623151930512918,0.14864864864864866,9,0.39469256222715765,2,1,0,10940.4,0,1,0,0
365,15676715,8.617738760127533,0.6756756756756757,9,0.0,2,1,1,199493.38,0,0,0,1
366,15613085,8.563537711445838,0.20270270270270271,3,0.0,1,1,1,188193.25,0,0,1,0
367,15633537,8.143252849784721,0.32432432432432434,9,0.3478360875525198,2,1,0,172572.64,0,1,0,0
368,15594720,7.719442629361641,0.22972972972972974,8,0.40950056654476724,2,1,1,189339.6,0,1,0,0
369,15684042,8.59974760391409,0.21621621621621623,2,0.15984780912441382,2,0,1,53512.16,0,1,0,1
370,15583303,8.401398104397817,0.14864864864864866,2,0.6068815828769362,1,1,0,34004.44,0,0,0,0
371,15611579,9.287044047375725,0.32432432432432434,4,0.5657582726118003,1,1,1,10598.29,0,0,1,1
372,15774696,8.617738760127533,0.7702702702702703,1,0.4237095228584642,2,0,1,113428.77,0,1,0,0
373,15694506,8.485557944181442,0.17567567567567569,0,0.42999454479705285,2,1,1,183487.98,0,1,0,1
374,15688074,9.290907210902539,0.17567567567567569,1,0.4982649329853408,1,1,1,187658.09,0,1,0,1
375,15759537,8.950343817092747,0.22972972972972974,7,0.23304031529295421,2,1,1,172459.39,0,1,0,1
376,15758449,9.161686918773409,0.28378378378378377,8,0.0,1,0,1,21016.0,0,0,0,0
377,15583456,9.065367701259413,0.36486486486486486,10,0.46724799698554903,3,1,1,122381.02,1,1,0,1
378,15667871,8.301030500589404,0.22972972972972974,4,0.6073791155604253,1,1,0,128123.66,0,0,1,1
379,15677371,8.568080703126334,0.16216216216216217,2,0.13556751269011255,1,1,0,19570.63,0,0,1,0
380,15629677,8.823730714361636,0.28378378378378377,2,0.0,3,0,0,188150.6,1,0,1,0
381,15713578,7.846013365124443,0.43243243243243246,9,0.0,2,1,1,111020.24,0,0,0,0
382,15591509,8.83655592240361,0.24324324324324326,7,0.4048779725664711,2,1,0,123775.15,0,0,0,1
383,15568240,7.894446772968115,0.16216216216216217,10,0.30757057576643965,2,0,1,146700.22,0,1,0,0
384,15622993,8.916931116660718,0.13513513513513514,8,0.49699748611079503,2,1,0,145251.35,0,1,0,1
385,15689294,8.900130452996748,0.35135135135135137,3,0.4222230627582697,1,1,0,82463.69,0,1,0,1
386,15720910,8.24257059961711,0.6486486486486487,9,0.0,1,1,1,15928.49,0,0,0,0
387,15721181,8.485557944181442,0.3783783783783784,6,0.0,2,1,0,45886.33,0,0,1,1
388,15776433,9.0041133460937,0.5945945945945946,2,0.0,2,1,1,186489.95,0,0,1,1
389,15748936,8.916931116660718,0.36486486486486486,2,0.0,2,0,1,162922.65,0,0,1,0
390,15717225,8.163310203834696,0.04054054054054054,10,0.643791110566047,2,1,0,9262.77,0,0,0,0
391,15685226,8.929490191169075,0.14864864864864866,7,0.5866886830425851,1,1,1,84932.4,0,1,0,0
392,15785611,9.093671887552684,0.2702702702702703,3,0.7297875005744364,1,1,1,71557.12,0,1,0,1
393,15573456,8.65349742184445,0.3783783783783784,9,0.5070146209562616,2,1,0,77405.95,1,0,1,1
394,15684548,8.222898518621491,0.2702702702702703,8,0.0,2,0,0,417.41,1,0,1,1
395,15620505,8.40611799196616,0.08108108108108109,0,0.388119893618959,1,1,1,71405.17,0,0,1,0
396,15807432,8.64012259771169,0.25675675675675674,2,0.545739865935209,2,0,1,153400.24,0,1,0,0
397,15584766,8.227825361333299,0.20270270270270271,3,0.2172338179218503,1,1,1,371.05,0,0,0,1
398,15612187,8.178288788255802,0.1891891891891892,8,0.6206777022495469,1,1,0,67789.99,0,1,0,1
399,15762218,8.883266119928665,0.28378378378378377,9,0.0,2,0,1,145894.9,0,0,0,0
400,15646372,8.50864173023001,0.6486486486486487,1,0.5414246477524002,1,1,0,183840.51,1,0,0,0
401,15690452,8.457690558114923,0.4594594594594595,1,0.2524919579897958,1,1,0,108887.44,0,0,0,1
402,15747795,8.401398104397817,0.2702702702702703,4,0.5161435067122273,1,1,1,154071.27,0,1,0,0
403,15781589,9.08963921656376,0.4594594594594595,8,0.0,2,0,1,179291.85,0,0,1,1
404,15732674,7.623151930512918,0.24324324324324326,6,0.2807435082507005,2,0,1,56937.43,0,0,1,1
405,15642291,8.815159819493001,0.06756756756756757,8,0.0,2,1,1,112239.03,0,0,0,1
406,15692761,8.954502899390718,0.24324324324324326,9,0.0,1,1,0,45909.87,0,0,0,1
407,15578045,8.133187014000045,0.4189189189189189,9,0.5637111067684892,1,0,0,173779.25,1,0,1,0
408,15745354,8.485557944181442,0.25675675675675674,4,0.0,2,1,0,125696.26,0,0,1,0
409,15701376,8.741624638856289,0.25675675675675674,10,0.6096431025042878,2,1,1,159585.61,0,1,0,1
410,15691625,8.128144739295355,0.3108108108108108,3,0.5512450891913924,1,1,0,106761.47,0,1,0,0
411,15566594,8.916931116660718,0.06756756756756757,10,0.0,2,0,0,129590.18,0,0,1,1
412,15760431,9.472682371859094,0.2702702702702703,1,0.0,2,1,1,80006.65,0,0,0,1
413,15686302,9.065367701259413,0.17567567567567569,3,0.4955352191003128,1,1,1,140451.52,0,0,1,0
414,15801559,8.849344009597905,0.3108108108108108,9,0.72324775369952,3,1,1,187929.43,1,1,0,0
415,15810432,9.263797281695542,0.22972972972972974,8,0.0,2,1,0,167155.36,0,0,1,1
416,15809616,8.554437239434941,0.10810810810810811,8,0.0,2,0,0,191420.71,0,0,1,1
417,15720559,7.867612960312844,0.581081081081081,5,0.43989187004173685,1,0,0,11384.45,1,1,0,0
418,15695632,8.222898518621491,0.28378378378378377,9,0.3570706735950043,1,1,1,94898.1,0,0,0,0
419,15659843,8.631182992158436,0.3783783783783784,6,0.0,2,0,0,106781.59,0,0,0,0
420,15615624,8.457690558114923,0.13513513513513514,6,0.0,2,0,0,159508.52,0,0,0,0
421,15810418,9.109766915626984,0.5675675675675675,3,0.46203974689484484,1,1,0,93524.19,1,1,0,0
422,15716186,8.368209391204644,0.2702702702702703,2,0.0,2,1,0,87168.46,0,0,0,0
423,15674551,8.118041379299232,0.2972972972972973,7,0.4454258699219273,1,1,0,8128.32,1,1,0,1
424,15622834,8.785029643636324,0.22972972972972974,4,0.0,1,1,0,125518.32,0,0,0,0
425,15566111,8.415541898951927,0.28378378378378377,9,0.0,1,1,0,48963.59,0,0,0,1
426,15784597,8.65349742184445,0.10810810810810811,9,0.6493626555706343,1,1,0,98368.24,0,0,0,1
427,15652883,7.894446772968115,0.28378378378378377,10,0.49652291095559953,2,1,0,148584.61,0,1,0,1
428,15806964,8.887488205222109,0.36486486486486486,0,0.32201751715208354,1,1,1,27474.81,0,0,0,1
429,15576313,7.862224182626688,0.2972972972972973,9,0.2843389122651352,1,1,0,76192.21,0,1,0,0
430,15806467,8.281635498845707,0.2972972972972973,1,0.39570899084963146,1,0,0,134600.94,1,1,0,1
431,15597602,8.52243209752116,0.527027027027027,3,0.5498104429571385,1,1,1,72467.99,1,1,0,1
432,15743040,8.979376646330174,0.3108108108108108,2,0.5097391135978756,2,0,1,199645.45,0,1,0,1
433,15705521,8.18326947693415,0.20270270270270271,0,0.40289011367125194,1,1,0,42749.85,0,1,0,0
434,15595039,8.168309170303784,0.25675675675675674,8,0.45737327055777904,1,1,0,136050.44,1,1,0,0
435,15799384,8.806572225338611,0.20270270270270271,8,0.0,1,0,0,73564.44,0,0,0,1
436,15581197,9.133803351354011,0.44594594594594594,3,0.3957263285663115,1,0,1,85578.63,0,0,0,0
437,15693737,8.558989894493099,0.16216216216216217,4,0.31834048637038254,2,1,0,129826.89,0,1,0,0
438,15624623,8.0207793141168,0.22972972972972974,10,0.4148640190923733,2,0,0,119666.0,0,0,0,1
439,15783501,9.283177667225555,0.2702702702702703,2,0.6703531700859101,2,1,0,68052.08,0,0,0,0
440,15690134,7.741753281255591,0.32432432432432434,3,0.34149024410668094,1,1,1,164104.74,0,1,0,0
441,15782735,8.554437239434941,0.22972972972972974,3,0.0,1,0,0,80190.36,0,0,0,0
442,15611088,9.24433546537648,0.17567567567567569,9,0.0,2,1,0,84126.75,0,0,0,0
443,15672145,8.112980254932964,0.21621621621621623,7,0.48446594392169345,2,1,1,70179.0,0,0,0,0
444,15732628,9.065367701259413,0.3783783783783784,2,0.48713081076065584,1,1,1,118024.1,0,0,0,1
445,15787470,8.208082453158825,0.3918918918918919,3,0.46444414941540607,1,0,0,145704.19,1,0,1,1
446,15803406,9.077519683234849,0.10810810810810811,1,0.31000750145208356,1,0,1,183049.41,0,0,0,0
447,15730460,8.971100718464983,0.25675675675675674,2,0.0,1,0,0,120906.83,0,0,0,1
448,15644572,7.942293073037287,0.2972972972972973,4,0.5015271339849577,1,1,1,100433.83,0,0,0,1
449,15694860,8.772053214638595,0.2702702702702703,6,0.27128863356432886,1,0,0,138777.0,1,0,0,0
450,15658169,9.197289686814337,0.3918918918918919,6,0.5073746874677284,2,1,0,124694.99,0,0,1,0
451,15794396,7.9051293932705065,0.2702702702702703,7,0.6972458020704742,1,1,0,40084.32,0,1,0,0
452,15785798,9.472682371859094,0.2972972972972973,9,0.0,2,0,1,119232.33,0,0,0,1
453,15710825,8.396672907616813,0.17567567567567569,7,0.43870840148683476,1,0,0,43921.36,0,0,1,1
454,15668444,8.387206526527143,0.35135135135135137,3,0.5557330866887029,1,1,0,62222.81,0,0,1,0
455,15726631,9.117793146136176,0.28378378378378377,6,0.5076075310099013,1,0,1,56577.0,0,0,0,0
456,15733797,7.968627128696236,0.24324324324324326,5,0.0,2,1,0,164253.35,0,0,0,1
457,15747960,9.01643088996776,0.20270270270270271,3,0.0,1,1,1,7666.73,0,0,0,1
458,15634632,8.925307759554338,0.2702702702702703,3,0.0,2,1,0,68487.51,0,0,0,1
459,15707362,8.01040313265657,0.33783783783783783,1,0.38085706431643224,1,0,1,199273.98,1,1,0,1
460,15662976,8.604252448951648,0.25675675675675674,8,0.0,1,1,1,186062.36,0,0,1,1
461,15732778,7.7639360766563055,0.14864864864864866,1,0.44512885689962806,2,1,1,195711.16,0,1,0,1
462,15718443,8.138223044397703,0.28378378378378377,3,0.0,2,1,0,36692.17,0,0,0,1
463,15670039,7.984344382691073,0.0945945945945946,3,0.4333979186529479,2,1,0,106920.57,0,0,1,0
464,15773792,8.715373355753329,0.1891891891891892,4,0.5338835779897726,1,1,1,48725.68,1,0,0,0
465,15613786,9.352285751899476,0.10810810810810811,4,0.0,2,1,1,167036.94,0,0,1,1
466,15726032,8.471647168509783,0.20270270270270271,9,0.3585865878851449,1,1,0,68777.26,0,0,0,1
467,15663252,9.472682371859094,0.1891891891891892,9,0.0,2,1,1,18924.92,0,0,1,0
468,15593782,9.344657456710518,0.2702702702702703,5,0.5216410774589795,3,1,0,71905.77,1,1,0,0
469,15633283,8.123096200891359,0.22972972972972974,8,0.0,2,1,0,64833.28,0,0,0,1
470,15749167,9.097700985061499,0.22972972972972974,3,0.0,2,1,1,184843.77,0,0,0,1
471,15759298,8.577152261731758,0.12162162162162163,10,0.53475743876727,1,1,1,176730.02,0,0,1,1
472,15683625,8.891706282839353,0.25675675675675674,1,0.5969040258536842,1,1,0,20629.4,1,0,0,1
473,15635367,9.181500317246648,0.10810810810810811,2,0.37403509129941964,1,1,0,28415.36,0,0,0,1
474,15681705,9.22479135746758,0.13513513513513514,8,0.0,2,1,0,77231.27,0,0,0,1
475,15603156,8.296190248471227,0.20270270270270271,1,0.0,2,1,0,102750.7,0,0,0,0
476,15591986,8.531600939554693,0.3783783783783784,6,0.5622935192531756,1,0,0,34580.8,1,1,0,1
477,15798888,8.457690558114923,0.17567567567567569,1,0.47028094155678907,1,1,1,183598.77,0,1,0,0
478,15809722,8.485557944181442,0.2972972972972973,8,0.40180588859803595,2,1,0,147358.27,0,0,0,0
479,15677538,8.28649276418149,0.2702702702702703,7,0.0,1,1,1,108469.2,0,0,0,1
480,15797736,8.697784259800093,0.14864864864864866,4,0.3199011997261518,1,1,1,20612.82,0,0,0,1
481,15695585,9.236527745897193,0.21621621621621623,6,0.6236740184032489,1,0,1,181196.76,0,0,1,1
482,15744398,8.067143230122717,0.06756756756756757,5,0.0,2,1,0,160249.1,0,0,0,0
483,15750658,9.275435230216411,0.25675675675675674,8,0.0,3,0,0,110783.28,0,0,0,1
484,15578186,7.862224182626688,0.25675675675675674,9,0.4592222682922776,2,1,0,144995.33,0,1,0,1
485,15676519,8.504034993146382,0.581081081081081,9,0.0,2,1,0,150227.85,1,0,1,1
486,15637954,9.0041133460937,0.22972972972972974,0,0.6196561719541188,1,1,1,53718.28,0,0,0,0
487,15758639,8.622224830047669,0.25675675675675674,7,0.0,2,1,0,75248.3,0,0,0,1
488,15613772,8.153293862236904,0.28378378378378377,3,0.53845276382933,1,1,1,14353.43,1,0,0,1
489,15731744,8.84508542183266,0.16216216216216217,2,0.0,2,0,1,130486.57,0,0,0,1
490,15807709,8.93784332063404,0.5,9,0.7177225621765395,1,1,1,100127.71,0,1,0,0
491,15714689,8.39194238666761,0.14864864864864866,1,0.38876836407961496,1,1,1,196356.17,0,0,1,1
492,15699005,8.921121404456349,0.3108108108108108,2,0.622033631264391,1,1,1,9983.88,0,0,0,0
493,15624170,8.613248014780668,0.2702702702702703,4,0.3250361132681401,2,0,1,118974.77,0,0,0,0
494,15725679,8.097758867857014,0.3918918918918919,6,0.0,1,0,0,194998.34,1,0,0,0
495,15585865,8.763380887467774,0.2702702702702703,2,0.6778127326517313,2,0,0,134901.34,1,0,0,0
496,15804256,9.145774273770835,0.24324324324324326,8,0.3679204572661354,2,1,1,72924.56,0,1,0,1
497,15662403,8.53617797956334,0.1891891891891892,6,0.6739364974838987,2,1,0,101057.95,0,0,0,0
498,15733616,9.30632783208048,0.2972972972972973,5,0.3213014893816051,1,1,1,142838.64,0,0,0,1
